Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
18|271748/web/bln/tgl|000885/cor/04/2018|PO-1861/IV/2018|30/04/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0014861|BH|15900|10|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)|||
18|271748/web/bln/tgl|000885/cor/04/2018|PO-1861/IV/2018|30/04/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0014911|PCS|17900|2|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)|||
18|271748/web/bln/tgl|000885/cor/04/2018|PO-1861/IV/2018|30/04/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0025361|PCS|9550|6|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)|||
18|271748/web/bln/tgl|000885/cor/04/2018|PO-1861/IV/2018|30/04/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0227771|PCS|15500|2|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)|||
18|271748/web/bln/tgl|000885/cor/04/2018|PO-1861/IV/2018|30/04/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0227781|PCS|15500|2|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)|||
18|271748/web/bln/tgl|000885/cor/04/2018|PO-1861/IV/2018|30/04/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0605871|PCS|1550|5|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)|||
18|271748/web/bln/tgl|000885/cor/04/2018|PO-1861/IV/2018|30/04/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0724861|PCS|6500|3|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)|||
18|271748/web/bln/tgl|000885/cor/04/2018|PO-1861/IV/2018|30/04/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0736861|PCS|21500|8|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)|||
18|271748/web/bln/tgl|000885/cor/04/2018|PO-1861/IV/2018|30/04/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1006481|PCS|2950|24|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)|||
18|271748/web/bln/tgl|000885/cor/04/2018|PO-1861/IV/2018|30/04/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1102211|PCS|12500|1|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)|||
