Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP
18|271748/web/bln/tgl|001061/cor/05/2018|PO-1942/V/2018|15/05/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0000231|BH|2400|20|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)||083818289752|||
18|271748/web/bln/tgl|001061/cor/05/2018|PO-1942/V/2018|15/05/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0014861|BH|15900|10|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)||083818289752|||
18|271748/web/bln/tgl|001061/cor/05/2018|PO-1942/V/2018|15/05/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0048671|PCS|5600|7|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)||083818289752|||
18|271748/web/bln/tgl|001061/cor/05/2018|PO-1942/V/2018|15/05/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0048681|PCS|5600|7|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)||083818289752|||
18|271748/web/bln/tgl|001061/cor/05/2018|PO-1942/V/2018|15/05/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0223391|PCS|13500|2|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)||083818289752|||
18|271748/web/bln/tgl|001061/cor/05/2018|PO-1942/V/2018|15/05/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0274711|PCS|24600|4|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)||083818289752|||
18|271748/web/bln/tgl|001061/cor/05/2018|PO-1942/V/2018|15/05/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0381191|PCS|3250|6|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)||083818289752|||
18|271748/web/bln/tgl|001061/cor/05/2018|PO-1942/V/2018|15/05/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0452031|PCS|10950|80|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)||083818289752|||
18|271748/web/bln/tgl|001061/cor/05/2018|PO-1942/V/2018|15/05/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0724861|PCS|6500|4|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)||083818289752|||
18|271748/web/bln/tgl|001061/cor/05/2018|PO-1942/V/2018|15/05/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0736861|PCS|21500|4|Y|PT. INDOMARCO PRISMATAMA (HO ANCOL)||083818289752|||
