Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP
05|280676/web/bln/tgl|001124/odr/05/2018|NO-PO-001154|18/05/2018|jln.gatotsubroto km 5 no 4,Benda,Cibodas,Kota Tangerang,Banten,15125|0000231|BH|2400|2|Y|PGA INDOGROSIR TGR||085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430
05|280676/web/bln/tgl|001124/odr/05/2018|NO-PO-001154|18/05/2018|jln.gatotsubroto km 5 no 4,Benda,Cibodas,Kota Tangerang,Banten,15125|0000233|BOX|48000|3|Y|PGA INDOGROSIR TGR||085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430
05|280676/web/bln/tgl|001124/odr/05/2018|NO-PO-001154|18/05/2018|jln.gatotsubroto km 5 no 4,Benda,Cibodas,Kota Tangerang,Banten,15125|0048671|PCS|5600|4|Y|PGA INDOGROSIR TGR||085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430
05|280676/web/bln/tgl|001124/odr/05/2018|NO-PO-001154|18/05/2018|jln.gatotsubroto km 5 no 4,Benda,Cibodas,Kota Tangerang,Banten,15125|0111262|PCS|2900|32|Y|PGA INDOGROSIR TGR||085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430
05|280676/web/bln/tgl|001124/odr/05/2018|NO-PO-001154|18/05/2018|jln.gatotsubroto km 5 no 4,Benda,Cibodas,Kota Tangerang,Banten,15125|0227771|PCS|15500|1|Y|PGA INDOGROSIR TGR||085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430
05|280676/web/bln/tgl|001124/odr/05/2018|NO-PO-001154|18/05/2018|jln.gatotsubroto km 5 no 4,Benda,Cibodas,Kota Tangerang,Banten,15125|0452032|PCS|10950|21|Y|PGA INDOGROSIR TGR||085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430
05|280676/web/bln/tgl|001124/odr/05/2018|NO-PO-001154|18/05/2018|jln.gatotsubroto km 5 no 4,Benda,Cibodas,Kota Tangerang,Banten,15125|0768222|PCS|7600|7|Y|PGA INDOGROSIR TGR||085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430
05|280676/web/bln/tgl|001124/odr/05/2018|NO-PO-001154|18/05/2018|jln.gatotsubroto km 5 no 4,Benda,Cibodas,Kota Tangerang,Banten,15125|0803942|PCS|41950|10|Y|PGA INDOGROSIR TGR||085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430
05|280676/web/bln/tgl|001124/odr/05/2018|NO-PO-001154|18/05/2018|jln.gatotsubroto km 5 no 4,Benda,Cibodas,Kota Tangerang,Banten,15125|1031492|PCS|7500|1058|Y|PGA INDOGROSIR TGR||085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430
05|280676/web/bln/tgl|001124/odr/05/2018|NO-PO-001154|18/05/2018|jln.gatotsubroto km 5 no 4,Benda,Cibodas,Kota Tangerang,Banten,15125|1064762|PCS|8500|7|Y|PGA INDOGROSIR TGR||085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430
