Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0000531|PCS|1300|3|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0015451|KTK|2500|3|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0733401|PCS|11800|3|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0736861|PCS|21500|31|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1189191|PCS|1800|5|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1189211|PCS|7750|1|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1189421|PCS|20500|1|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1189761|PCS|4250|4|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1191991|PCS|4000|5|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1264091|PCS|159900|1|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1326991|PCS|3650|5|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1327241|PCS|9500|1|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1331651|PCS|3400|9|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1380391|PCS|6500|1|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1405021|PCS|3350|4|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
16|778710/web/bln/tgl|002256/cor/08/2018|PO-00008/VIII/2018-BKS|31/08/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1550291|PCS|4800|1|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
