Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
33|280676/web/bln/tgl|000125/omm/02/2018|NO-PO-000648|05/02/2018|Jl. Madusila No. 14,Anduonohu,Poasia,Kota Kendari,Sulawesi Tenggara,93231|0014862|PCS|15900|30|Y|PGA2KRI|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I NO. 9 - 10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
33|280676/web/bln/tgl|000125/omm/02/2018|NO-PO-000648|05/02/2018|Jl. Madusila No. 14,Anduonohu,Poasia,Kota Kendari,Sulawesi Tenggara,93231|0251591|PAK|23850|5|Y|PGA2KRI|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I NO. 9 - 10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
33|280676/web/bln/tgl|000125/omm/02/2018|NO-PO-000648|05/02/2018|Jl. Madusila No. 14,Anduonohu,Poasia,Kota Kendari,Sulawesi Tenggara,93231|1182762|PCS|9200|3|Y|PGA2KRI|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I NO. 9 - 10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
33|280676/web/bln/tgl|000125/omm/02/2018|NO-PO-000648|05/02/2018|Jl. Madusila No. 14,Anduonohu,Poasia,Kota Kendari,Sulawesi Tenggara,93231|1189512|PCS|14900|3|Y|PGA2KRI|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I NO. 9 - 10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
33|280676/web/bln/tgl|000125/omm/02/2018|NO-PO-000648|05/02/2018|Jl. Madusila No. 14,Anduonohu,Poasia,Kota Kendari,Sulawesi Tenggara,93231|1189562|PCS|6950|4|Y|PGA2KRI|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I NO. 9 - 10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
33|280676/web/bln/tgl|000125/omm/02/2018|NO-PO-000648|05/02/2018|Jl. Madusila No. 14,Anduonohu,Poasia,Kota Kendari,Sulawesi Tenggara,93231|1306911|PCS|27500|2|Y|PGA2KRI|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I NO. 9 - 10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
33|280676/web/bln/tgl|000125/omm/02/2018|NO-PO-000648|05/02/2018|Jl. Madusila No. 14,Anduonohu,Poasia,Kota Kendari,Sulawesi Tenggara,93231|1339002|PCS|10300|9|Y|PGA2KRI|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I NO. 9 - 10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
33|280676/web/bln/tgl|000125/omm/02/2018|NO-PO-000648|05/02/2018|Jl. Madusila No. 14,Anduonohu,Poasia,Kota Kendari,Sulawesi Tenggara,93231|1366621|PCS|8350|4|Y|PGA2KRI|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I NO. 9 - 10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
33|280676/web/bln/tgl|000125/omm/02/2018|NO-PO-000648|05/02/2018|Jl. Madusila No. 14,Anduonohu,Poasia,Kota Kendari,Sulawesi Tenggara,93231|1405031|PCS|9200|10|Y|PGA2KRI|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I NO. 9 - 10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
33|280676/web/bln/tgl|000125/omm/02/2018|NO-PO-000648|05/02/2018|Jl. Madusila No. 14,Anduonohu,Poasia,Kota Kendari,Sulawesi Tenggara,93231|1550281|PCS|2300|22|Y|PGA2KRI|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I NO. 9 - 10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
33|280676/web/bln/tgl|000125/omm/02/2018|NO-PO-000648|05/02/2018|Jl. Madusila No. 14,Anduonohu,Poasia,Kota Kendari,Sulawesi Tenggara,93231|1553751|PCS|8500|7|Y|PGA2KRI|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I NO. 9 - 10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
