Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|0000852|HGR|9500|5|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|0001671|PCS|6400|5|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|0015191|PCS|6600|5|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|0114641|PCS|14100|6|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|0121981|PCS|4600|30|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|0287961|PCS|23000|5|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|0381241|PCS|3500|12|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|0391921|PCS|7150|300|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|0399651|PCS|1775|5|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|0433711|PCS|9150|1|Y
