Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|0000231|BH|2800|20|Y|PT.HINO MOTORS SALES INDONESIA|||
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|0048671|PCS|6500|4|Y|PT.HINO MOTORS SALES INDONESIA|||
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|0048711|PCS|7200|4|Y|PT.HINO MOTORS SALES INDONESIA|||
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|0427681|PCS|2500|15|Y|PT.HINO MOTORS SALES INDONESIA|||
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|0452031|PCS|11000|2|Y|PT.HINO MOTORS SALES INDONESIA|||
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|1116131|PCS|2500|2|Y|PT.HINO MOTORS SALES INDONESIA|||
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|1175241|PCS|19900|10|Y|PT.HINO MOTORS SALES INDONESIA|||
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|1189231|PCS|1700|5|Y|PT.HINO MOTORS SALES INDONESIA|||
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|1264121|PCS|252500|2|Y|PT.HINO MOTORS SALES INDONESIA|||
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|1291611|PCS|43500|9|Y|PT.HINO MOTORS SALES INDONESIA|||
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|1327091|PCS|12500|2|Y|PT.HINO MOTORS SALES INDONESIA|||
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|1327231|PCS|13500|4|Y|PT.HINO MOTORS SALES INDONESIA|||
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|1331651|PCS|3400|3|Y|PT.HINO MOTORS SALES INDONESIA|||
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|1349401|ROL|11000|3|Y|PT.HINO MOTORS SALES INDONESIA|||
15|427759/web/bln/tgl|000717/cor/04/2018|PUR/HMSI/18-0069-70|16/04/2018|Jl. Raya Medan Tanjung Morawa Km. 24 Desa Perdamean, dusun II,Perdamean (Perdamaian),Tanjung Morawa,Kab. Deli Serdang,Sumatera Utara,20362|1405081|PCS|3800|2|Y|PT.HINO MOTORS SALES INDONESIA|||
