Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
20|280676/web/bln/tgl|000108/omm/01/2018|NO-PO-000631|30/01/2018|Jl. Soekarno Hatta (Arengka) No. 18 RT.01/RW.08,Sidomulyo Barat,Tampan,Kota Pekanbaru,Riau,28294|0039351|PCS|22500|1|Y|PGA INDOGROSIR PKU|PT.INTI CAKRAWALA CITRA|01.781.214.0-46.000|Jl.ANCOL BARAT I NO. 9-10, ANCOL , PADEMANGAN JAKARTA UTARA DKI JAKARTA-14430
20|280676/web/bln/tgl|000108/omm/01/2018|NO-PO-000631|30/01/2018|Jl. Soekarno Hatta (Arengka) No. 18 RT.01/RW.08,Sidomulyo Barat,Tampan,Kota Pekanbaru,Riau,28294|0055911|PCS|16800|1|Y|PGA INDOGROSIR PKU|PT.INTI CAKRAWALA CITRA|01.781.214.0-46.000|Jl.ANCOL BARAT I NO. 9-10, ANCOL , PADEMANGAN JAKARTA UTARA DKI JAKARTA-14430
20|280676/web/bln/tgl|000108/omm/01/2018|NO-PO-000631|30/01/2018|Jl. Soekarno Hatta (Arengka) No. 18 RT.01/RW.08,Sidomulyo Barat,Tampan,Kota Pekanbaru,Riau,28294|0274711|PCS|23450|2|Y|PGA INDOGROSIR PKU|PT.INTI CAKRAWALA CITRA|01.781.214.0-46.000|Jl.ANCOL BARAT I NO. 9-10, ANCOL , PADEMANGAN JAKARTA UTARA DKI JAKARTA-14430
20|280676/web/bln/tgl|000108/omm/01/2018|NO-PO-000631|30/01/2018|Jl. Soekarno Hatta (Arengka) No. 18 RT.01/RW.08,Sidomulyo Barat,Tampan,Kota Pekanbaru,Riau,28294|0333301|PCS|23450|1|Y|PGA INDOGROSIR PKU|PT.INTI CAKRAWALA CITRA|01.781.214.0-46.000|Jl.ANCOL BARAT I NO. 9-10, ANCOL , PADEMANGAN JAKARTA UTARA DKI JAKARTA-14430
20|280676/web/bln/tgl|000108/omm/01/2018|NO-PO-000631|30/01/2018|Jl. Soekarno Hatta (Arengka) No. 18 RT.01/RW.08,Sidomulyo Barat,Tampan,Kota Pekanbaru,Riau,28294|0766551|PCS|23200|4|Y|PGA INDOGROSIR PKU|PT.INTI CAKRAWALA CITRA|01.781.214.0-46.000|Jl.ANCOL BARAT I NO. 9-10, ANCOL , PADEMANGAN JAKARTA UTARA DKI JAKARTA-14430
20|280676/web/bln/tgl|000108/omm/01/2018|NO-PO-000631|30/01/2018|Jl. Soekarno Hatta (Arengka) No. 18 RT.01/RW.08,Sidomulyo Barat,Tampan,Kota Pekanbaru,Riau,28294|1007531|PCS|54900|1|Y|PGA INDOGROSIR PKU|PT.INTI CAKRAWALA CITRA|01.781.214.0-46.000|Jl.ANCOL BARAT I NO. 9-10, ANCOL , PADEMANGAN JAKARTA UTARA DKI JAKARTA-14430
20|280676/web/bln/tgl|000108/omm/01/2018|NO-PO-000631|30/01/2018|Jl. Soekarno Hatta (Arengka) No. 18 RT.01/RW.08,Sidomulyo Barat,Tampan,Kota Pekanbaru,Riau,28294|1043431|PCS|5950|5|Y|PGA INDOGROSIR PKU|PT.INTI CAKRAWALA CITRA|01.781.214.0-46.000|Jl.ANCOL BARAT I NO. 9-10, ANCOL , PADEMANGAN JAKARTA UTARA DKI JAKARTA-14430
20|280676/web/bln/tgl|000108/omm/01/2018|NO-PO-000631|30/01/2018|Jl. Soekarno Hatta (Arengka) No. 18 RT.01/RW.08,Sidomulyo Barat,Tampan,Kota Pekanbaru,Riau,28294|1147311|PCS|6800|2|Y|PGA INDOGROSIR PKU|PT.INTI CAKRAWALA CITRA|01.781.214.0-46.000|Jl.ANCOL BARAT I NO. 9-10, ANCOL , PADEMANGAN JAKARTA UTARA DKI JAKARTA-14430
20|280676/web/bln/tgl|000108/omm/01/2018|NO-PO-000631|30/01/2018|Jl. Soekarno Hatta (Arengka) No. 18 RT.01/RW.08,Sidomulyo Barat,Tampan,Kota Pekanbaru,Riau,28294|1327001|PCS|18250|2|Y|PGA INDOGROSIR PKU|PT.INTI CAKRAWALA CITRA|01.781.214.0-46.000|Jl.ANCOL BARAT I NO. 9-10, ANCOL , PADEMANGAN JAKARTA UTARA DKI JAKARTA-14430
20|280676/web/bln/tgl|000108/omm/01/2018|NO-PO-000631|30/01/2018|Jl. Soekarno Hatta (Arengka) No. 18 RT.01/RW.08,Sidomulyo Barat,Tampan,Kota Pekanbaru,Riau,28294|1337751|PCS|6208.3333333333|12|Y|PGA INDOGROSIR PKU|PT.INTI CAKRAWALA CITRA|01.781.214.0-46.000|Jl.ANCOL BARAT I NO. 9-10, ANCOL , PADEMANGAN JAKARTA UTARA DKI JAKARTA-14430
