Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP
18|778710/web/bln/tgl|002319/cor/09/2018|Pantry-P3K/09/2018|05/09/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0001671|PCS|6625|2|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
18|778710/web/bln/tgl|002319/cor/09/2018|Pantry-P3K/09/2018|05/09/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0002241|PCS|9400|3|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
18|778710/web/bln/tgl|002319/cor/09/2018|Pantry-P3K/09/2018|05/09/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0345861|PCS|10440|9|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
18|778710/web/bln/tgl|002319/cor/09/2018|Pantry-P3K/09/2018|05/09/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0359462|PCS|9475|5|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
18|778710/web/bln/tgl|002319/cor/09/2018|Pantry-P3K/09/2018|05/09/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0399651|PCS|1975|3|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
18|778710/web/bln/tgl|002319/cor/09/2018|Pantry-P3K/09/2018|05/09/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0820491|PCS|14050|10|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
18|778710/web/bln/tgl|002319/cor/09/2018|Pantry-P3K/09/2018|05/09/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0884423|BOX|27800|5|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
18|778710/web/bln/tgl|002319/cor/09/2018|Pantry-P3K/09/2018|05/09/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1011753|BOX|55500|1|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
18|778710/web/bln/tgl|002319/cor/09/2018|Pantry-P3K/09/2018|05/09/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1058723|BOX|86500|1|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
18|778710/web/bln/tgl|002319/cor/09/2018|Pantry-P3K/09/2018|05/09/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1152631|PCS|68600|2|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
18|778710/web/bln/tgl|002319/cor/09/2018|Pantry-P3K/09/2018|05/09/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1285041|PCS|12000|10|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
18|778710/web/bln/tgl|002319/cor/09/2018|Pantry-P3K/09/2018|05/09/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1312723|BOX|102700|1|Y|PT. INTI CAKRAWALA CITRA (HO)||0216909471|||
