Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP
35|504860/web/bln/tgl|001908/cor/08/2018|PO-2311/VII/2018|01/08/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|0014911|PCS|16500|11|Y|PT INDOMARCO PRISMATAMA - PARUNG||0217563078|||
35|504860/web/bln/tgl|001908/cor/08/2018|PO-2311/VII/2018|01/08/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|0452031|PCS|10950|71|Y|PT INDOMARCO PRISMATAMA - PARUNG||0217563078|||
35|504860/web/bln/tgl|001908/cor/08/2018|PO-2311/VII/2018|01/08/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|0457001|PCS|7250|11|Y|PT INDOMARCO PRISMATAMA - PARUNG||0217563078|||
35|504860/web/bln/tgl|001908/cor/08/2018|PO-2311/VII/2018|01/08/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|1031491|PCS|7500|272|Y|PT INDOMARCO PRISMATAMA - PARUNG||0217563078|||
35|504860/web/bln/tgl|001908/cor/08/2018|PO-2311/VII/2018|01/08/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|1264131|PCS|221500|78|Y|PT INDOMARCO PRISMATAMA - PARUNG||0217563078|||
35|504860/web/bln/tgl|001908/cor/08/2018|PO-2311/VII/2018|01/08/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|1301631|PCS|44200|59|Y|PT INDOMARCO PRISMATAMA - PARUNG||0217563078|||
35|504860/web/bln/tgl|001908/cor/08/2018|PO-2311/VII/2018|01/08/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|1301641|PCS|38500|37|Y|PT INDOMARCO PRISMATAMA - PARUNG||0217563078|||
35|504860/web/bln/tgl|001908/cor/08/2018|PO-2311/VII/2018|01/08/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|1366621|PCS|9100|6|Y|PT INDOMARCO PRISMATAMA - PARUNG||0217563078|||
35|504860/web/bln/tgl|001908/cor/08/2018|PO-2311/VII/2018|01/08/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|1366651|PCS|7500|1|Y|PT INDOMARCO PRISMATAMA - PARUNG||0217563078|||
35|504860/web/bln/tgl|001908/cor/08/2018|PO-2311/VII/2018|01/08/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|1405031|PCS|10500|1|Y|PT INDOMARCO PRISMATAMA - PARUNG||0217563078|||
35|504860/web/bln/tgl|001908/cor/08/2018|PO-2311/VII/2018|01/08/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|1405081|PCS|4250|5|Y|PT INDOMARCO PRISMATAMA - PARUNG||0217563078|||
