Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
35|504860/web/bln/tgl|000461/cor/03/2018|PO-1708/III/2018|21/03/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|0000231|BH|2400|150|Y|PT INDOMARCO PRISMATAMA - PARUNG|||
35|504860/web/bln/tgl|000461/cor/03/2018|PO-1708/III/2018|21/03/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|0000551|BH|9500|7|Y|PT INDOMARCO PRISMATAMA - PARUNG|||
35|504860/web/bln/tgl|000461/cor/03/2018|PO-1708/III/2018|21/03/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|0000581|PAK|9750|2|Y|PT INDOMARCO PRISMATAMA - PARUNG|||
35|504860/web/bln/tgl|000461/cor/03/2018|PO-1708/III/2018|21/03/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|0014861|BH|15900|3|Y|PT INDOMARCO PRISMATAMA - PARUNG|||
35|504860/web/bln/tgl|000461/cor/03/2018|PO-1708/III/2018|21/03/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|0014911|PCS|16500|3|Y|PT INDOMARCO PRISMATAMA - PARUNG|||
35|504860/web/bln/tgl|000461/cor/03/2018|PO-1708/III/2018|21/03/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|0048671|PCS|6500|2|Y|PT INDOMARCO PRISMATAMA - PARUNG|||
35|504860/web/bln/tgl|000461/cor/03/2018|PO-1708/III/2018|21/03/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|0048681|PCS|6500|2|Y|PT INDOMARCO PRISMATAMA - PARUNG|||
35|504860/web/bln/tgl|000461/cor/03/2018|PO-1708/III/2018|21/03/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|0048711|PCS|6600|3|Y|PT INDOMARCO PRISMATAMA - PARUNG|||
35|504860/web/bln/tgl|000461/cor/03/2018|PO-1708/III/2018|21/03/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|0048721|PCS|6600|3|Y|PT INDOMARCO PRISMATAMA - PARUNG|||
35|504860/web/bln/tgl|000461/cor/03/2018|PO-1708/III/2018|21/03/2018|JL PEMBANGUNAN RAYA NO. 21A RT 01/02,Gunung Sindur,Gunung Sindur,Kab. Bogor,Jawa Barat,16340|0191161|BH|6300|15|Y|PT INDOMARCO PRISMATAMA - PARUNG|||
