Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0000231|BH|2400|60|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0015451|KTK|2200|7|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0048671|PCS|5600|6|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0048681|PCS|5600|6|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0048711|PCS|6600|7|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0111261|BH|2900|25|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0223151|PCS|4900|5|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0223181|PCS|4900|5|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0223371|BOX|5750|8|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0307841|PCS|6700|20|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0351491|PCK|9350|15|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0351501|PCK|6800|7|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0452031|PCS|9850|13|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0457001|PCS|7250|10|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0462591|PCS|12700|16|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0605871|PCS|1350|10|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0642941|PCS|3408.3333333333|15|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0724861|PCS|6500|7|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0736860|PCS|21500|8|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0879271|PCS|1950|2|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1006481|PCS|2753.3333333333|35|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1031491|PCS|7000|30|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1039441|PCS|1695|38|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1047391|PCS|7000|15|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1064761|PCS|8500|20|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1116131|PCS|2400|6|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1162721|PCS|9900|15|Y
