Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0000231|BH|2400|140|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0000551|BH|9350|10|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0000561|PCS|9350|10|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0000571|PCS|9350|10|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0013101|PAK|4900|30|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0014911|PCS|16500|5|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0048671|PCS|5200|19|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0048681|PCS|5200|13|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0048711|PCS|7500|2|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0048721|PCS|7500|2|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0116441|PCS|1500|84|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0307841|PCS|6700|20|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0427681|PCS|2350|72|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0462591|PCS|13500|20|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0736860|PCS|21500|68|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0805531|PCS|8908.3333333333|15|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1031491|PCS|7500|1368|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1116131|PCS|2350|60|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000897/cor/05/2018|PO-1898/IV/2018|02/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1264091|PCS|143500|10|Y|PT INDOMARCO PRISMATAMA JKT 1|||
