Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|0003770|CTN|87400|5|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|0016410|CTN|115000|1|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|0023343|BOX|74700|1|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|0036830|CTN|110400|10|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|0036870|CTN|110400|10|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|0056903|BOX|110400|1|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|0056943|BOX|112900|1|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|0060410|CTN|87500|10|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|0250462|PCS|15700|12|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|0359470|CTN|230400|1|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|0450382|PCS|21400|10|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|0454160|CTN|64800|10|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|0507812|PCS|28100|12|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|0820490|CTN|176400|1|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|1026792|PCS|21200|10|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|1080900|CTN|516600|2|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|1128380|CTN|172800|1|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|1179242|PCS|11300|10|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|1191230|CTN|550800|1|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|1268970|CTN|456000|1|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|1348640|CTN|253600|10|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|1358670|CTN|289800|1|Y|PT. Listy Harjo Makmur||082177458398|||
17|465011/web/bln/tgl|001474/omm/06/2018|NO-PO-002202|24/06/2018|Ruko Griya Maju No.A33 Jl. Sako Baru Sako Palemban,Sako Baru,Sako,Kota Palembang,Sumatera Selatan,30962|1358680|CTN|289800|1|Y|PT. Listy Harjo Makmur||082177458398|||
