Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
35|280676/web/bln/tgl|000781/odr/04/2018|NO-PO-001381|20/04/2018|JL RAYA PARUNG CIPUTAT NO 21 RT 002 RW 004,Kedaung,Sawangan,Kota Depok,Jawa Barat,16516|1031491|PCS|7500|381|Y|PGA INDOGROSIR CIPUTAT|PT INTI CAKRAWALA CITRA|017812140046000|JL ANCOL BARAT 1 NO 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA 14430
35|280676/web/bln/tgl|000781/odr/04/2018|NO-PO-001381|20/04/2018|JL RAYA PARUNG CIPUTAT NO 21 RT 002 RW 004,Kedaung,Sawangan,Kota Depok,Jawa Barat,16516|1163851|ROL|10950|45|Y|PGA INDOGROSIR CIPUTAT|PT INTI CAKRAWALA CITRA|017812140046000|JL ANCOL BARAT 1 NO 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA 14430
35|280676/web/bln/tgl|000781/odr/04/2018|NO-PO-001381|20/04/2018|JL RAYA PARUNG CIPUTAT NO 21 RT 002 RW 004,Kedaung,Sawangan,Kota Depok,Jawa Barat,16516|1163871|PCS|19500|3|Y|PGA INDOGROSIR CIPUTAT|PT INTI CAKRAWALA CITRA|017812140046000|JL ANCOL BARAT 1 NO 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA 14430
35|280676/web/bln/tgl|000781/odr/04/2018|NO-PO-001381|20/04/2018|JL RAYA PARUNG CIPUTAT NO 21 RT 002 RW 004,Kedaung,Sawangan,Kota Depok,Jawa Barat,16516|1180141|PCS|16500|3|Y|PGA INDOGROSIR CIPUTAT|PT INTI CAKRAWALA CITRA|017812140046000|JL ANCOL BARAT 1 NO 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA 14430
35|280676/web/bln/tgl|000781/odr/04/2018|NO-PO-001381|20/04/2018|JL RAYA PARUNG CIPUTAT NO 21 RT 002 RW 004,Kedaung,Sawangan,Kota Depok,Jawa Barat,16516|1189551|PCS|4750|5|Y|PGA INDOGROSIR CIPUTAT|PT INTI CAKRAWALA CITRA|017812140046000|JL ANCOL BARAT 1 NO 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA 14430
35|280676/web/bln/tgl|000781/odr/04/2018|NO-PO-001381|20/04/2018|JL RAYA PARUNG CIPUTAT NO 21 RT 002 RW 004,Kedaung,Sawangan,Kota Depok,Jawa Barat,16516|1306911|PCS|28500|1|Y|PGA INDOGROSIR CIPUTAT|PT INTI CAKRAWALA CITRA|017812140046000|JL ANCOL BARAT 1 NO 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA 14430
35|280676/web/bln/tgl|000781/odr/04/2018|NO-PO-001381|20/04/2018|JL RAYA PARUNG CIPUTAT NO 21 RT 002 RW 004,Kedaung,Sawangan,Kota Depok,Jawa Barat,16516|1339881|PCS|25500|3|Y|PGA INDOGROSIR CIPUTAT|PT INTI CAKRAWALA CITRA|017812140046000|JL ANCOL BARAT 1 NO 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA 14430
35|280676/web/bln/tgl|000781/odr/04/2018|NO-PO-001381|20/04/2018|JL RAYA PARUNG CIPUTAT NO 21 RT 002 RW 004,Kedaung,Sawangan,Kota Depok,Jawa Barat,16516|1355121|PCS|9200|2|Y|PGA INDOGROSIR CIPUTAT|PT INTI CAKRAWALA CITRA|017812140046000|JL ANCOL BARAT 1 NO 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA 14430
35|280676/web/bln/tgl|000781/odr/04/2018|NO-PO-001381|20/04/2018|JL RAYA PARUNG CIPUTAT NO 21 RT 002 RW 004,Kedaung,Sawangan,Kota Depok,Jawa Barat,16516|1381511|PCS|4800|2|Y|PGA INDOGROSIR CIPUTAT|PT INTI CAKRAWALA CITRA|017812140046000|JL ANCOL BARAT 1 NO 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA 14430
35|280676/web/bln/tgl|000781/odr/04/2018|NO-PO-001381|20/04/2018|JL RAYA PARUNG CIPUTAT NO 21 RT 002 RW 004,Kedaung,Sawangan,Kota Depok,Jawa Barat,16516|1402211|PCS|15900|3|Y|PGA INDOGROSIR CIPUTAT|PT INTI CAKRAWALA CITRA|017812140046000|JL ANCOL BARAT 1 NO 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA 14430
35|280676/web/bln/tgl|000781/odr/04/2018|NO-PO-001381|20/04/2018|JL RAYA PARUNG CIPUTAT NO 21 RT 002 RW 004,Kedaung,Sawangan,Kota Depok,Jawa Barat,16516|1405141|PCS|6500|4|Y|PGA INDOGROSIR CIPUTAT|PT INTI CAKRAWALA CITRA|017812140046000|JL ANCOL BARAT 1 NO 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA 14430
35|280676/web/bln/tgl|000781/odr/04/2018|NO-PO-001381|20/04/2018|JL RAYA PARUNG CIPUTAT NO 21 RT 002 RW 004,Kedaung,Sawangan,Kota Depok,Jawa Barat,16516|1553751|PCS|7900|2|Y|PGA INDOGROSIR CIPUTAT|PT INTI CAKRAWALA CITRA|017812140046000|JL ANCOL BARAT 1 NO 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA 14430
