Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
01|A28574/web/bln/tgl|000803/omm/04/2018|NO-PO-001430|23/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0003660|CTN|169500|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000803/omm/04/2018|NO-PO-001430|23/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0003760|CTN|84200|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000803/omm/04/2018|NO-PO-001430|23/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0003770|CTN|88500|2|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000803/omm/04/2018|NO-PO-001430|23/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0027940|CTN|82500|3|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000803/omm/04/2018|NO-PO-001430|23/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0035870|CTN|86100|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000803/omm/04/2018|NO-PO-001430|23/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0036140|CTN|150000|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000803/omm/04/2018|NO-PO-001430|23/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0054580|CTN|82500|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000803/omm/04/2018|NO-PO-001430|23/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0057692|PCS|6600|6|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000803/omm/04/2018|NO-PO-001430|23/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0060410|CTN|87500|5|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000803/omm/04/2018|NO-PO-001430|23/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0106292|PCS|3500|12|Y|Koperasi Kanitra|||
