Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|0000231|BH|2400|80|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|0014911|PCS|16500|6|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|0015241|PCS|2600|2|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|0048671|PCS|5200|12|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|0223371|BOX|5750|3|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|0223391|PCS|13500|3|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|0223401|PCS|17200|1|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|0231841|PCS|3300|5|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|0452031|PCS|9850|14|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|1000741|PCS|1550|3|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|1006481|PCS|2950|15|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|1018891|PCS|3975|5|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|1039441|PCS|1800|5|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|1064761|PCS|8500|3|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|1102211|PCS|11900|1|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|1162721|PCS|9900|19|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|1189221|PCS|3950|5|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|1189231|PCS|1700|5|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|1189301|PCS|3700|7|Y
18|271812/web/bln/tgl|000029/cor/01/2018|PO-1384/I/2018|12/01/2018|JL TERUSAN ANGKASA BLOK B2 KAV 1,Gunung Sahari Selatan,Kemayoran,Kota Jakarta Pusat,DKI Jakarta,10610|1189561|PCS|6950|5|Y
