Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP
31|280676/web/bln/tgl|001574/odr/07/2018|NO-PO-002360|02/07/2018|Jln.Perintis Kemerdekaan KM 18,Pai,Biring Kanaya,Kota Makassar,Sulawesi Selatan,90243|0000230|BOX|48000|2|Y|Indogrosir Makassar||082188142748|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10  , ANCOL - PADEMANGAN , JAKARTA UTARA
31|280676/web/bln/tgl|001574/odr/07/2018|NO-PO-002360|02/07/2018|Jln.Perintis Kemerdekaan KM 18,Pai,Biring Kanaya,Kota Makassar,Sulawesi Selatan,90243|0000232|PCS|2400|3|Y|Indogrosir Makassar||082188142748|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10  , ANCOL - PADEMANGAN , JAKARTA UTARA
31|280676/web/bln/tgl|001574/odr/07/2018|NO-PO-002360|02/07/2018|Jln.Perintis Kemerdekaan KM 18,Pai,Biring Kanaya,Kota Makassar,Sulawesi Selatan,90243|0014912|PCS|16500|6|Y|Indogrosir Makassar||082188142748|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10  , ANCOL - PADEMANGAN , JAKARTA UTARA
31|280676/web/bln/tgl|001574/odr/07/2018|NO-PO-002360|02/07/2018|Jln.Perintis Kemerdekaan KM 18,Pai,Biring Kanaya,Kota Makassar,Sulawesi Selatan,90243|1006482|PCS|2950|3|Y|Indogrosir Makassar||082188142748|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10  , ANCOL - PADEMANGAN , JAKARTA UTARA
31|280676/web/bln/tgl|001574/odr/07/2018|NO-PO-002360|02/07/2018|Jln.Perintis Kemerdekaan KM 18,Pai,Biring Kanaya,Kota Makassar,Sulawesi Selatan,90243|1327321|PCS|1700|2|Y|Indogrosir Makassar||082188142748|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10  , ANCOL - PADEMANGAN , JAKARTA UTARA
31|280676/web/bln/tgl|001574/odr/07/2018|NO-PO-002360|02/07/2018|Jln.Perintis Kemerdekaan KM 18,Pai,Biring Kanaya,Kota Makassar,Sulawesi Selatan,90243|1366641|PCS|3900|2|Y|Indogrosir Makassar||082188142748|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10  , ANCOL - PADEMANGAN , JAKARTA UTARA
31|280676/web/bln/tgl|001574/odr/07/2018|NO-PO-002360|02/07/2018|Jln.Perintis Kemerdekaan KM 18,Pai,Biring Kanaya,Kota Makassar,Sulawesi Selatan,90243|1381312|PCS|5500|6|Y|Indogrosir Makassar||082188142748|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10  , ANCOL - PADEMANGAN , JAKARTA UTARA
31|280676/web/bln/tgl|001574/odr/07/2018|NO-PO-002360|02/07/2018|Jln.Perintis Kemerdekaan KM 18,Pai,Biring Kanaya,Kota Makassar,Sulawesi Selatan,90243|1381321|PCS|14200|5|Y|Indogrosir Makassar||082188142748|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10  , ANCOL - PADEMANGAN , JAKARTA UTARA
31|280676/web/bln/tgl|001574/odr/07/2018|NO-PO-002360|02/07/2018|Jln.Perintis Kemerdekaan KM 18,Pai,Biring Kanaya,Kota Makassar,Sulawesi Selatan,90243|1402210|BAL|223500|6|Y|Indogrosir Makassar||082188142748|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10  , ANCOL - PADEMANGAN , JAKARTA UTARA
31|280676/web/bln/tgl|001574/odr/07/2018|NO-PO-002360|02/07/2018|Jln.Perintis Kemerdekaan KM 18,Pai,Biring Kanaya,Kota Makassar,Sulawesi Selatan,90243|1402211|PCS|14900|3|Y|Indogrosir Makassar||082188142748|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10  , ANCOL - PADEMANGAN , JAKARTA UTARA
