Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP
05|575651/web/bln/tgl|000927/omm/05/2018|NO-PO-001157|03/05/2018|JL. RAYA SERANG KM. 24 BALARAJA,Binangun,Balaraja,Kab. Tangerang,Banten,42453|0000850|CTN|117500|8|Y|KOP. PEMI ||085716829094|||
05|575651/web/bln/tgl|000927/omm/05/2018|NO-PO-001157|03/05/2018|JL. RAYA SERANG KM. 24 BALARAJA,Binangun,Balaraja,Kab. Tangerang,Banten,42453|0002390|CTN|403200|1|Y|KOP. PEMI ||085716829094|||
05|575651/web/bln/tgl|000927/omm/05/2018|NO-PO-001157|03/05/2018|JL. RAYA SERANG KM. 24 BALARAJA,Binangun,Balaraja,Kab. Tangerang,Banten,42453|0002400|CTN|381600|1|Y|KOP. PEMI ||085716829094|||
05|575651/web/bln/tgl|000927/omm/05/2018|NO-PO-001157|03/05/2018|JL. RAYA SERANG KM. 24 BALARAJA,Binangun,Balaraja,Kab. Tangerang,Banten,42453|0002640|CTN|284600|1|Y|KOP. PEMI ||085716829094|||
05|575651/web/bln/tgl|000927/omm/05/2018|NO-PO-001157|03/05/2018|JL. RAYA SERANG KM. 24 BALARAJA,Binangun,Balaraja,Kab. Tangerang,Banten,42453|0003700|CTN|265000|15|Y|KOP. PEMI ||085716829094|||
05|575651/web/bln/tgl|000927/omm/05/2018|NO-PO-001157|03/05/2018|JL. RAYA SERANG KM. 24 BALARAJA,Binangun,Balaraja,Kab. Tangerang,Banten,42453|0004400|CTN|256800|1|Y|KOP. PEMI ||085716829094|||
05|575651/web/bln/tgl|000927/omm/05/2018|NO-PO-001157|03/05/2018|JL. RAYA SERANG KM. 24 BALARAJA,Binangun,Balaraja,Kab. Tangerang,Banten,42453|0010160|CTN|165375|5|Y|KOP. PEMI ||085716829094|||
05|575651/web/bln/tgl|000927/omm/05/2018|NO-PO-001157|03/05/2018|JL. RAYA SERANG KM. 24 BALARAJA,Binangun,Balaraja,Kab. Tangerang,Banten,42453|0012830|CTN|826800|2|Y|KOP. PEMI ||085716829094|||
05|575651/web/bln/tgl|000927/omm/05/2018|NO-PO-001157|03/05/2018|JL. RAYA SERANG KM. 24 BALARAJA,Binangun,Balaraja,Kab. Tangerang,Banten,42453|0039030|CTN|417600|4|Y|KOP. PEMI ||085716829094|||
05|575651/web/bln/tgl|000927/omm/05/2018|NO-PO-001157|03/05/2018|JL. RAYA SERANG KM. 24 BALARAJA,Binangun,Balaraja,Kab. Tangerang,Banten,42453|0039840|CTN|154800|1|Y|KOP. PEMI ||085716829094|||
