Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP
18|271888/web/bln/tgl|001262/cor/05/2018|PO-2029/V/2018|30/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0000231|BH|2400|99|Y|PT INDOMARCO PRISMATAMA JKT 1||02129559100|||
18|271888/web/bln/tgl|001262/cor/05/2018|PO-2029/V/2018|30/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0000521|PCS|1300|2|Y|PT INDOMARCO PRISMATAMA JKT 1||02129559100|||
18|271888/web/bln/tgl|001262/cor/05/2018|PO-2029/V/2018|30/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0000551|BH|9750|2|Y|PT INDOMARCO PRISMATAMA JKT 1||02129559100|||
18|271888/web/bln/tgl|001262/cor/05/2018|PO-2029/V/2018|30/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0000561|PCS|9750|2|Y|PT INDOMARCO PRISMATAMA JKT 1||02129559100|||
18|271888/web/bln/tgl|001262/cor/05/2018|PO-2029/V/2018|30/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0006531|TUB|9900|3|Y|PT INDOMARCO PRISMATAMA JKT 1||02129559100|||
18|271888/web/bln/tgl|001262/cor/05/2018|PO-2029/V/2018|30/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0014911|PCS|16500|3|Y|PT INDOMARCO PRISMATAMA JKT 1||02129559100|||
18|271888/web/bln/tgl|001262/cor/05/2018|PO-2029/V/2018|30/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0048671|PCS|5600|9|Y|PT INDOMARCO PRISMATAMA JKT 1||02129559100|||
18|271888/web/bln/tgl|001262/cor/05/2018|PO-2029/V/2018|30/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0048711|PCS|6600|8|Y|PT INDOMARCO PRISMATAMA JKT 1||02129559100|||
18|271888/web/bln/tgl|001262/cor/05/2018|PO-2029/V/2018|30/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0111261|BH|3250|1|Y|PT INDOMARCO PRISMATAMA JKT 1||02129559100|||
18|271888/web/bln/tgl|001262/cor/05/2018|PO-2029/V/2018|30/05/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0116441|PCS|1700|4|Y|PT INDOMARCO PRISMATAMA JKT 1||02129559100|||
