Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|0000232|PCS|2350|33|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|0014911|PCS|16350|2|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|0048671|PCS|6500|1|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|0442471|PCS|15900|1|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|0717751|PCS|56000|4|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|1043431|PCS|5950|1|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|1047392|PCS|7000|12|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|1102221|PCS|16950|1|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|1113001|PCS|19500|3|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|1264121|PCS|216200|4|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|1264210|PCS|292900|6|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|1334122|PCS|39850|4|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|1334131|PCS|45500|2|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|1381311|PCS|5450|1|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|1519421|PCS|8800|1|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|1528530|PCS|152950|3|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
04|280676/web/bln/tgl|000498/odr/03/2018|NO-PO-001047|26/03/2018|JL.A.YANI NO.806,Cicaheum,Kiaracondong,Kota Bandung,Jawa Barat,40282|1550282|PCS|2300|24|Y|PGA INDOGROSIR BANDUNG|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT 1 NO.9-10, ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA - 14430
