Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0000231|BH|2400|80|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0013101|PAK|4900|24|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0015241|PCS|2600|5|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0048671|PCS|5200|12|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0048681|PCS|5200|12|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0116441|PCS|1500|36|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0307841|PCS|7200|6|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0427681|PCS|2350|36|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0462591|PCS|13500|8|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0601811|PCS|19000|1|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0736860|PCS|21500|24|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0758991|PCS|6900|5|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0805531|PCS|8908.3333333333|12|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0805541|PCS|9250|3|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0861951|PCS|10550|15|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1031491|PCS|7000|1224|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1116131|PCS|2350|36|Y|PT INDOMARCO PRISMATAMA JKT 1|||
18|271888/web/bln/tgl|000611/cor/04/2018|PO-1774/IV/2018|05/04/2018|Jl. Ancol barat viii no. 2 jakarta utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1264091|PCS|143500|5|Y|PT INDOMARCO PRISMATAMA JKT 1|||
