Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|0003700|CTN|260000|10|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|0003770|CTN|87750|10|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|0012690|CTN|48000|35|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|0012700|CTN|46000|40|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|0035850|CTN|285700|2|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|0292773|PCK|130000|5|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|0346280|CTN|149400|20|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|0608130|CTN|196800|5|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|0721410|CTN|87500|20|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|0803580|CTN|56250|5|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|0820490|CTN|177000|5|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|0866980|CTN|177000|3|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|1068820|CTN|158400|5|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|1180140|CTN|288000|2|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|1213360|CTN|219600|3|Y|PT. NALA PALMA CADUDASA|||
21|B42791/web/bln/tgl|000679/omm/04/2018|NO-PO-001026|11/04/2018|BMR 28, PERUM. BUKIT MEDITERANIA,Karang Asam Ilir,Sungai Kunjang,Kota Samarinda,Kalimantan Timur,75126|1306270|CTN|141000|20|Y|PT. NALA PALMA CADUDASA|||
