Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0000400|CTN|403200|2|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0000402|PCS|8400|3|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0002052|PCS|9200|16|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0003030|CTN|618000|2|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0003032|PCS|51500|9|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0004400|CTN|249600|2|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0004402|PCS|5200|35|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0008092|PCS|4575|17|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0030600|CTN|140400|8|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0030601|PCS|11700|2|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0030680|CTN|213600|1|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0030682|PCS|17800|4|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0035850|CTN|285700|2|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0035852|PCS|5952.0833333333|16|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0060410|CTN|87500|9|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0072322|PCS|10200|17|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0115942|PCS|6350|17|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0345860|CTN|210000|6|Y|SMESCO KOPENTA||085692308230|||
05|B95903/web/bln/tgl|001224/omm/05/2018|NO-PO-001346|26/05/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0359470|CTN|220800|2|Y|SMESCO KOPENTA||085692308230|||
