Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0003252|PCS|12700|6|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0004883|BOX|360000|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0005532|PCS|8975|8|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0013812|PCS|61900|8|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0026042|PCS|11900|20|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0029862|PCS|22800|8|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0058852|PCS|33450|8|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0396150|CTN|361000|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0715402|PCS|46950|5|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0886732|PCS|29500|5|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0887132|PCS|5500|12|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0891332|PCS|36500|8|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1007533|BOX|339400|2|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1045102|PCS|14900|4|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1058723|BOX|86500|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1058733|BOX|102700|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1075982|PCS|10400|5|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1077302|HGR|73050|2|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1112632|PCS|138800|3|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1144212|PCS|128500|2|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1148332|PCS|11700|8|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1149072|PCS|48500|4|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1165012|PCS|11900|8|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1168012|PCS|22400|6|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1185112|PCS|10650|3|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1213762|PCS|13500|6|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1232482|PCS|28500|12|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1238730|CTN|142800|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1277552|PCS|20700|8|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1280502|PCS|13500|6|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1294642|PCS|20200|6|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1320972|PCS|28900|4|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1341902|PCS|17550|6|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1480512|PCS|4850|8|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1550222|PCS|11950|8|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000767/omm/04/2018|NO-PO-001392|20/04/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1558650|CTN|142800|1|Y|Koperasi Kanitra|||
