Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP
01|280676/web/bln/tgl|002435/odr/09/2018|NO-PO-003476|13/09/2018|JL.PISANGAN TIMUR KOMP.PASAR INDUK BERAS CIPINANG,JAKARTA TIMUR,Pisangan Timur,Pulo Gadung,Kota Jakarta Timur,DKI Jakarta,13230|0048721|PCS|6600|4|Y|PGA INDOGROSIR CPG||021-4706455|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI  JAKARTA - 14430
01|280676/web/bln/tgl|002435/odr/09/2018|NO-PO-003476|13/09/2018|JL.PISANGAN TIMUR KOMP.PASAR INDUK BERAS CIPINANG,JAKARTA TIMUR,Pisangan Timur,Pulo Gadung,Kota Jakarta Timur,DKI Jakarta,13230|0605871|PCS|1600|10|Y|PGA INDOGROSIR CPG||021-4706455|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI  JAKARTA - 14430
01|280676/web/bln/tgl|002435/odr/09/2018|NO-PO-003476|13/09/2018|JL.PISANGAN TIMUR KOMP.PASAR INDUK BERAS CIPINANG,JAKARTA TIMUR,Pisangan Timur,Pulo Gadung,Kota Jakarta Timur,DKI Jakarta,13230|1189301|PCS|4150|24|Y|PGA INDOGROSIR CPG||021-4706455|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI  JAKARTA - 14430
01|280676/web/bln/tgl|002435/odr/09/2018|NO-PO-003476|13/09/2018|JL.PISANGAN TIMUR KOMP.PASAR INDUK BERAS CIPINANG,JAKARTA TIMUR,Pisangan Timur,Pulo Gadung,Kota Jakarta Timur,DKI Jakarta,13230|1264101|PCS|158500|2|Y|PGA INDOGROSIR CPG||021-4706455|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI  JAKARTA - 14430
01|280676/web/bln/tgl|002435/odr/09/2018|NO-PO-003476|13/09/2018|JL.PISANGAN TIMUR KOMP.PASAR INDUK BERAS CIPINANG,JAKARTA TIMUR,Pisangan Timur,Pulo Gadung,Kota Jakarta Timur,DKI Jakarta,13230|1264211|PCS|322700|2|Y|PGA INDOGROSIR CPG||021-4706455|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI  JAKARTA - 14430
01|280676/web/bln/tgl|002435/odr/09/2018|NO-PO-003476|13/09/2018|JL.PISANGAN TIMUR KOMP.PASAR INDUK BERAS CIPINANG,JAKARTA TIMUR,Pisangan Timur,Pulo Gadung,Kota Jakarta Timur,DKI Jakarta,13230|1291560|CTN|191000|1|Y|PGA INDOGROSIR CPG||021-4706455|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI  JAKARTA - 14430
01|280676/web/bln/tgl|002435/odr/09/2018|NO-PO-003476|13/09/2018|JL.PISANGAN TIMUR KOMP.PASAR INDUK BERAS CIPINANG,JAKARTA TIMUR,Pisangan Timur,Pulo Gadung,Kota Jakarta Timur,DKI Jakarta,13230|1291620|CTN|226000|1|Y|PGA INDOGROSIR CPG||021-4706455|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI  JAKARTA - 14430
01|280676/web/bln/tgl|002435/odr/09/2018|NO-PO-003476|13/09/2018|JL.PISANGAN TIMUR KOMP.PASAR INDUK BERAS CIPINANG,JAKARTA TIMUR,Pisangan Timur,Pulo Gadung,Kota Jakarta Timur,DKI Jakarta,13230|1325973|BOX|16200|6|Y|PGA INDOGROSIR CPG||021-4706455|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI  JAKARTA - 14430
01|280676/web/bln/tgl|002435/odr/09/2018|NO-PO-003476|13/09/2018|JL.PISANGAN TIMUR KOMP.PASAR INDUK BERAS CIPINANG,JAKARTA TIMUR,Pisangan Timur,Pulo Gadung,Kota Jakarta Timur,DKI Jakarta,13230|1519411|PCS|17500|3|Y|PGA INDOGROSIR CPG||021-4706455|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI  JAKARTA - 14430
01|280676/web/bln/tgl|002435/odr/09/2018|NO-PO-003476|13/09/2018|JL.PISANGAN TIMUR KOMP.PASAR INDUK BERAS CIPINANG,JAKARTA TIMUR,Pisangan Timur,Pulo Gadung,Kota Jakarta Timur,DKI Jakarta,13230|1550282|PCS|2300|24|Y|PGA INDOGROSIR CPG||021-4706455|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9-10, ANCOL, PADEMANGAN, JAKARTA UTARA, DKI  JAKARTA - 14430
