Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
05|B95903/web/bln/tgl|000721/omm/04/2018|NO-PO-000000|16/04/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0000392|PCS|8750|24|Y|SMESCO KOPENTA|||
05|B95903/web/bln/tgl|000721/omm/04/2018|NO-PO-000000|16/04/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0000412|PCS|7975|24|Y|SMESCO KOPENTA|||
05|B95903/web/bln/tgl|000721/omm/04/2018|NO-PO-000000|16/04/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0000850|CTN|117500|1|Y|SMESCO KOPENTA|||
05|B95903/web/bln/tgl|000721/omm/04/2018|NO-PO-000000|16/04/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0001233|PCK|33750|2|Y|SMESCO KOPENTA|||
05|B95903/web/bln/tgl|000721/omm/04/2018|NO-PO-000000|16/04/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0001552|PCS|1850|5|Y|SMESCO KOPENTA|||
05|B95903/web/bln/tgl|000721/omm/04/2018|NO-PO-000000|16/04/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0001632|PCS|1800|5|Y|SMESCO KOPENTA|||
05|B95903/web/bln/tgl|000721/omm/04/2018|NO-PO-000000|16/04/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0002052|PCS|9200|12|Y|SMESCO KOPENTA|||
05|B95903/web/bln/tgl|000721/omm/04/2018|NO-PO-000000|16/04/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0002152|PCS|5000|12|Y|SMESCO KOPENTA|||
05|B95903/web/bln/tgl|000721/omm/04/2018|NO-PO-000000|16/04/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0002392|PCS|15200|6|Y|SMESCO KOPENTA|||
05|B95903/web/bln/tgl|000721/omm/04/2018|NO-PO-000000|16/04/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0002482|PCS|6100|12|Y|SMESCO KOPENTA|||
05|B95903/web/bln/tgl|000721/omm/04/2018|NO-PO-000000|16/04/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0003642|PCS|5800|5|Y|SMESCO KOPENTA|||
05|B95903/web/bln/tgl|000721/omm/04/2018|NO-PO-000000|16/04/2018|jln. raya jakarta km 4 cipocok jaya serang,Kebondalem,Cipocok Jaya,Kota Serang,Banten,42433|0004232|PCS|6200|6|Y|SMESCO KOPENTA|||
