Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman
16|201205/web/bln/tgl|000018/cor/01/2018|PO-1374/I/2018|11/01/2018|PT. INDOMARCO PRISMATAMA KAWASAN BUKIT INDAH SEKTOR N BLOK N1 NO 5 KEL. DANGDEUR KEC. BUNGURSARI KAB. PURWAKARTA, Dangdeur, Bungursari, Kab. Purwakarta, Jawa Barat, Kode POS 41181,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0000231|BH|2400|117|Y
16|201205/web/bln/tgl|000018/cor/01/2018|PO-1374/I/2018|11/01/2018|PT. INDOMARCO PRISMATAMA KAWASAN BUKIT INDAH SEKTOR N BLOK N1 NO 5 KEL. DANGDEUR KEC. BUNGURSARI KAB. PURWAKARTA, Dangdeur, Bungursari, Kab. Purwakarta, Jawa Barat, Kode POS 41181,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0000521|PCS|1300|1|Y
16|201205/web/bln/tgl|000018/cor/01/2018|PO-1374/I/2018|11/01/2018|PT. INDOMARCO PRISMATAMA KAWASAN BUKIT INDAH SEKTOR N BLOK N1 NO 5 KEL. DANGDEUR KEC. BUNGURSARI KAB. PURWAKARTA, Dangdeur, Bungursari, Kab. Purwakarta, Jawa Barat, Kode POS 41181,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0015241|PCS|2600|3|Y
16|201205/web/bln/tgl|000018/cor/01/2018|PO-1374/I/2018|11/01/2018|PT. INDOMARCO PRISMATAMA KAWASAN BUKIT INDAH SEKTOR N BLOK N1 NO 5 KEL. DANGDEUR KEC. BUNGURSARI KAB. PURWAKARTA, Dangdeur, Bungursari, Kab. Purwakarta, Jawa Barat, Kode POS 41181,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0048671|PCS|5200|12|Y
16|201205/web/bln/tgl|000018/cor/01/2018|PO-1374/I/2018|11/01/2018|PT. INDOMARCO PRISMATAMA KAWASAN BUKIT INDAH SEKTOR N BLOK N1 NO 5 KEL. DANGDEUR KEC. BUNGURSARI KAB. PURWAKARTA, Dangdeur, Bungursari, Kab. Purwakarta, Jawa Barat, Kode POS 41181,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0048711|PCS|6600|5|Y
16|201205/web/bln/tgl|000018/cor/01/2018|PO-1374/I/2018|11/01/2018|PT. INDOMARCO PRISMATAMA KAWASAN BUKIT INDAH SEKTOR N BLOK N1 NO 5 KEL. DANGDEUR KEC. BUNGURSARI KAB. PURWAKARTA, Dangdeur, Bungursari, Kab. Purwakarta, Jawa Barat, Kode POS 41181,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0111261|BH|2950|5|Y
16|201205/web/bln/tgl|000018/cor/01/2018|PO-1374/I/2018|11/01/2018|PT. INDOMARCO PRISMATAMA KAWASAN BUKIT INDAH SEKTOR N BLOK N1 NO 5 KEL. DANGDEUR KEC. BUNGURSARI KAB. PURWAKARTA, Dangdeur, Bungursari, Kab. Purwakarta, Jawa Barat, Kode POS 41181,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0191161|BH|5950|68|Y
16|201205/web/bln/tgl|000018/cor/01/2018|PO-1374/I/2018|11/01/2018|PT. INDOMARCO PRISMATAMA KAWASAN BUKIT INDAH SEKTOR N BLOK N1 NO 5 KEL. DANGDEUR KEC. BUNGURSARI KAB. PURWAKARTA, Dangdeur, Bungursari, Kab. Purwakarta, Jawa Barat, Kode POS 41181,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0223311|BH|4950|3|Y
16|201205/web/bln/tgl|000018/cor/01/2018|PO-1374/I/2018|11/01/2018|PT. INDOMARCO PRISMATAMA KAWASAN BUKIT INDAH SEKTOR N BLOK N1 NO 5 KEL. DANGDEUR KEC. BUNGURSARI KAB. PURWAKARTA, Dangdeur, Bungursari, Kab. Purwakarta, Jawa Barat, Kode POS 41181,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0227611|BTL|8500|12|Y
16|201205/web/bln/tgl|000018/cor/01/2018|PO-1374/I/2018|11/01/2018|PT. INDOMARCO PRISMATAMA KAWASAN BUKIT INDAH SEKTOR N BLOK N1 NO 5 KEL. DANGDEUR KEC. BUNGURSARI KAB. PURWAKARTA, Dangdeur, Bungursari, Kab. Purwakarta, Jawa Barat, Kode POS 41181,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0227771|PCS|13300|13|Y
