Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
01|A28574/web/bln/tgl|000352/omm/03/2018|NO-PO-000929|08/03/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0048670|LSN|62400|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000352/omm/03/2018|NO-PO-000929|08/03/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0048710|BOX|74400|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000352/omm/03/2018|NO-PO-000929|08/03/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0227771|PCS|15500|6|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000352/omm/03/2018|NO-PO-000929|08/03/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0451363|BOX|250000|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000352/omm/03/2018|NO-PO-000929|08/03/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0454160|CTN|64800|10|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000352/omm/03/2018|NO-PO-000929|08/03/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0557070|PAK|26400|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000352/omm/03/2018|NO-PO-000929|08/03/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0873200|CTN|33000|2|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000352/omm/03/2018|NO-PO-000929|08/03/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|0873210|CTN|33000|3|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000352/omm/03/2018|NO-PO-000929|08/03/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1012820|CTN|114500|1|Y|Koperasi Kanitra|||
01|A28574/web/bln/tgl|000352/omm/03/2018|NO-PO-000929|08/03/2018|Jalan Bekasi timur IV, rt 4/7, cipinang besar utar,Cakung Barat,Cakung,Kota Jakarta Timur,DKI Jakarta,13910|1057680|CTN|114000|1|Y|Koperasi Kanitra|||
