Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0000231|BH|2600|4|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0014911|PCS|16500|4|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0307841|PCS|7200|4|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0381191|PCS|3250|4|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0452031|PCS|12500|1|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1006481|PCS|3150|2|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1064761|PCS|8500|1|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1189331|PCS|1200|2|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1189561|PCS|7950|1|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1250151|PCS|18500|5|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1264921|PCS|59500|4|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1278961|PCS|11900|1|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1279001|PCS|2900|1|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1325971|PCS|1400|4|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1327831|PCS|8300|5|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1334121|PCS|41950|1|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1334131|PCS|51500|1|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1349401|ROL|12500|1|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1380371|PCS|6500|1|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1387621|PCS|6400|1|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1512911|PCS|49850|1|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
18|C97869/web/bln/tgl|000916/cor/05/2018|PO-1909/V/2018|03/05/2018|Jl. Ancol Barat I no. 9 – 10 Ancol,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1550291|PCS|4800|1|Y|PT. KLIK INDOMARET SUKSES||081371461423|||
