Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|0000391|PCS|8825|24|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|0033451|PCS|3537.5|20|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|0039021|PCS|5525|48|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|0060411|PCS|2175|120|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|0190761|PCS|2045|120|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|0292761|PAK|3385|40|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|0407451|PCS|7950|24|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|0412031|PCS|15529.583333333|24|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|0791211|PCS|4300|12|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|0878651|PCS|4450|40|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|1132042|HGR|10575|24|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|1135803|PCK|7800|6|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|1154750|CTN|19500|5|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|1188661|PCS|4039.5833333333|40|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|1301031|PCS|10870|20|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|1308241|PCS|5450|48|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|1329451|PCS|2908.3333333333|48|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|1343511|PCS|1593.3333333333|60|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|1343523|BOX|14991.666666667|6|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|1356682|RCG|8200|10|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|1359551|PCS|2550|48|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|1371661|PCS|5450|48|Y|PT BALTIS INTERNATIONAL|||
22|106644/web/bln/tgl|000534/omm/03/2018|NO-PO-000000|29/03/2018|DURIAN RAYA NO 100,Tembalang,Tembalang,Kota Semarang,Jawa Tengah,50275|1377011|PCS|2142.5|200|Y|PT BALTIS INTERNATIONAL|||
