Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman
18|778710/web/bln/tgl|000080/cor/01/2018|PO-00012/XII/2017 (Sesulan)|24/01/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0000231|BH|2600|11|Y
18|778710/web/bln/tgl|000080/cor/01/2018|PO-00012/XII/2017 (Sesulan)|24/01/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0000531|PCS|1300|2|Y
18|778710/web/bln/tgl|000080/cor/01/2018|PO-00012/XII/2017 (Sesulan)|24/01/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0116441|PCS|1700|3|Y
18|778710/web/bln/tgl|000080/cor/01/2018|PO-00012/XII/2017 (Sesulan)|24/01/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0307841|PCS|7200|2|Y
18|778710/web/bln/tgl|000080/cor/01/2018|PO-00012/XII/2017 (Sesulan)|24/01/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|0457001|PCS|7250|5|Y
18|778710/web/bln/tgl|000080/cor/01/2018|PO-00012/XII/2017 (Sesulan)|24/01/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1116131|PCS|2400|8|Y
18|778710/web/bln/tgl|000080/cor/01/2018|PO-00012/XII/2017 (Sesulan)|24/01/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1189361|PCS|2350|1|Y
18|778710/web/bln/tgl|000080/cor/01/2018|PO-00012/XII/2017 (Sesulan)|24/01/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1326901|PCS|9950|2|Y
18|778710/web/bln/tgl|000080/cor/01/2018|PO-00012/XII/2017 (Sesulan)|24/01/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1381311|PCS|4950|5|Y
18|778710/web/bln/tgl|000080/cor/01/2018|PO-00012/XII/2017 (Sesulan)|24/01/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1405021|PCS|2950|1|Y
18|778710/web/bln/tgl|000080/cor/01/2018|PO-00012/XII/2017 (Sesulan)|24/01/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1405031|PCS|9950|2|Y
18|778710/web/bln/tgl|000080/cor/01/2018|PO-00012/XII/2017 (Sesulan)|24/01/2018|JL ANCOL BARAT 1 NO. 9-10,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1498201|PCS|1350|70|Y
